ts,ticker,side,price,risk_score,reasons
1785373624,KXBTC15M-26JUL292115-15,yes,96,30,only 41s of confirmation
1785373634,KXBTC15M-26JUL292115-15,yes,98,55,only 51s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785373644,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373654,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373664,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373674,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373684,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373694,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373705,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373735,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373745,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373755,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373765,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373775,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373785,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785373795,KXBTC15M-26JUL292115-15,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785374682,KXBTC15M-26JUL292130-30,yes,96,55,weak cushion (dist/vol ratio 1.37); only 31s of confirmation; choppy window (5 crossings of 50c)
1785374692,KXBTC15M-26JUL292130-30,yes,97,55,weak cushion (dist/vol ratio 1.59); only 41s of confirmation; choppy window (5 crossings of 50c)
1785374702,KXBTC15M-26JUL292130-30,yes,98,80,weak cushion (dist/vol ratio 1.59); only 51s of confirmation; choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785374712,KXBTC15M-26JUL292130-30,yes,96,25,weak cushion (dist/vol ratio 1.49); choppy window (5 crossings of 50c)
1785374722,KXBTC15M-26JUL292130-30,yes,97,25,weak cushion (dist/vol ratio 1.59); choppy window (5 crossings of 50c)
1785374732,KXBTC15M-26JUL292130-30,yes,98,50,weak cushion (dist/vol ratio 1.61); choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785374742,KXBTC15M-26JUL292130-30,yes,98,50,weak cushion (dist/vol ratio 1.57); choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785374752,KXBTC15M-26JUL292130-30,yes,97,25,weak cushion (dist/vol ratio 1.63); choppy window (5 crossings of 50c)
1785374762,KXBTC15M-26JUL292130-30,yes,98,50,weak cushion (dist/vol ratio 1.69); choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785374783,KXBTC15M-26JUL292130-30,yes,98,50,weak cushion (dist/vol ratio 1.53); choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785374803,KXBTC15M-26JUL292130-30,yes,98,50,weak cushion (dist/vol ratio 1.55); choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785374813,KXBTC15M-26JUL292130-30,yes,98,50,weak cushion (dist/vol ratio 1.60); choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785377541,KXBTC15M-26JUL292215-15,yes,98,80,weak cushion (dist/vol ratio 1.83); only 10s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785377561,KXBTC15M-26JUL292215-15,yes,98,80,weak cushion (dist/vol ratio 1.49); only 30s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785377571,KXBTC15M-26JUL292215-15,yes,97,55,weak cushion (dist/vol ratio 1.31); only 40s of confirmation; choppy window (4 crossings of 50c)
1785378932,KXBTC15M-26JUL292245-45,no,95,30,weak cushion (dist/vol ratio 1.84); only 51s of confirmation
1785378942,KXBTC15M-26JUL292245-45,no,95,0,weak cushion (dist/vol ratio 1.87)
1785378952,KXBTC15M-26JUL292245-45,no,95,0,weak cushion (dist/vol ratio 1.83)
1785378962,KXBTC15M-26JUL292245-45,no,95,0,weak cushion (dist/vol ratio 1.88)
1785378972,KXBTC15M-26JUL292245-45,no,96,0,weak cushion (dist/vol ratio 1.87)
1785380099,KXBTC15M-26JUL292300-00,no,95,30,only 10s of confirmation
1785380109,KXBTC15M-26JUL292300-00,no,95,30,only 20s of confirmation
1785380119,KXBTC15M-26JUL292300-00,no,96,30,only 30s of confirmation
1785380130,KXBTC15M-26JUL292300-00,no,96,30,only 40s of confirmation
1785380140,KXBTC15M-26JUL292300-00,no,98,55,only 51s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785380150,KXBTC15M-26JUL292300-00,no,97,0,weak cushion (dist/vol ratio 1.89)
1785380160,KXBTC15M-26JUL292300-00,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785381151,KXBTC15M-26JUL292315-15,no,95,55,weak cushion (dist/vol ratio 1.65); only 10s of confirmation; choppy window (5 crossings of 50c)
1785381161,KXBTC15M-26JUL292315-15,no,96,55,weak cushion (dist/vol ratio 1.71); only 21s of confirmation; choppy window (5 crossings of 50c)
1785381171,KXBTC15M-26JUL292315-15,no,97,55,weak cushion (dist/vol ratio 1.78); only 31s of confirmation; choppy window (5 crossings of 50c)
1785381181,KXBTC15M-26JUL292315-15,no,98,80,only 41s of confirmation; choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785381939,KXBTC15M-26JUL292330-30,yes,97,0,weak cushion (dist/vol ratio 1.38)
1785381949,KXBTC15M-26JUL292330-30,yes,98,25,weak cushion (dist/vol ratio 1.57); entry 98c: sample shows 98c+ is overpriced
1785381959,KXBTC15M-26JUL292330-30,yes,98,25,weak cushion (dist/vol ratio 1.48); entry 98c: sample shows 98c+ is overpriced
1785381969,KXBTC15M-26JUL292330-30,yes,95,0,weak cushion (dist/vol ratio 1.15)
1785381979,KXBTC15M-26JUL292330-30,yes,97,0,weak cushion (dist/vol ratio 1.17)
1785382604,KXBTC15M-26JUL292345-45,no,95,30,weak cushion (dist/vol ratio 1.87); only 20s of confirmation
1785382614,KXBTC15M-26JUL292345-45,no,95,30,only 30s of confirmation
1785382624,KXBTC15M-26JUL292345-45,no,96,30,only 40s of confirmation
1785382634,KXBTC15M-26JUL292345-45,no,96,30,only 50s of confirmation
1785383742,KXBTC15M-26JUL300000-00,yes,96,30,weak cushion (dist/vol ratio 0.97); only 20s of confirmation
1785383772,KXBTC15M-26JUL300000-00,yes,95,30,weak cushion (dist/vol ratio 0.93); only 50s of confirmation
1785383782,KXBTC15M-26JUL300000-00,yes,96,0,weak cushion (dist/vol ratio 1.27)
1785383792,KXBTC15M-26JUL300000-00,yes,96,0,weak cushion (dist/vol ratio 1.17)
1785383802,KXBTC15M-26JUL300000-00,yes,96,0,weak cushion (dist/vol ratio 1.06)
1785383812,KXBTC15M-26JUL300000-00,yes,97,0,weak cushion (dist/vol ratio 1.09)
1785383822,KXBTC15M-26JUL300000-00,yes,98,25,weak cushion (dist/vol ratio 1.18); entry 98c: sample shows 98c+ is overpriced
1785383853,KXBTC15M-26JUL300000-00,yes,96,0,weak cushion (dist/vol ratio 1.04)
1785384649,KXBTC15M-26JUL300015-15,no,95,55,only 30s of confirmation; choppy window (5 crossings of 50c)
1785384659,KXBTC15M-26JUL300015-15,no,95,55,only 40s of confirmation; choppy window (5 crossings of 50c)
1785384669,KXBTC15M-26JUL300015-15,no,97,55,only 50s of confirmation; choppy window (5 crossings of 50c)
1785384679,KXBTC15M-26JUL300015-15,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785384690,KXBTC15M-26JUL300015-15,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785384700,KXBTC15M-26JUL300015-15,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785385708,KXBTC15M-26JUL300030-30,yes,95,55,weak cushion (dist/vol ratio 1.00); only 20s of confirmation; choppy window (12 crossings of 50c)
1785385718,KXBTC15M-26JUL300030-30,yes,96,55,weak cushion (dist/vol ratio 1.06); only 30s of confirmation; choppy window (12 crossings of 50c)
1785385738,KXBTC15M-26JUL300030-30,no,98,80,weak cushion (dist/vol ratio 1.85); only 0s of confirmation; choppy window (13 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785386565,KXBTC15M-26JUL300045-45,no,96,55,only 10s of confirmation; choppy window (12 crossings of 50c)
1785386575,KXBTC15M-26JUL300045-45,no,98,80,only 20s of confirmation; choppy window (12 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785388319,KXBTC15M-26JUL300115-15,no,95,55,weak cushion (dist/vol ratio 1.54); only 51s of confirmation; choppy window (3 crossings of 50c)
1785388329,KXBTC15M-26JUL300115-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785388339,KXBTC15M-26JUL300115-15,no,96,25,choppy window (3 crossings of 50c)
1785388349,KXBTC15M-26JUL300115-15,no,97,25,choppy window (3 crossings of 50c)
1785388379,KXBTC15M-26JUL300115-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785389004,KXBTC15M-26JUL300130-30,no,95,55,only 30s of confirmation; choppy window (4 crossings of 50c)
1785389014,KXBTC15M-26JUL300130-30,no,95,55,only 40s of confirmation; choppy window (4 crossings of 50c)
1785389024,KXBTC15M-26JUL300130-30,no,95,55,only 50s of confirmation; choppy window (4 crossings of 50c)
1785389034,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389045,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389055,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389065,KXBTC15M-26JUL300130-30,no,97,25,choppy window (4 crossings of 50c)
1785389075,KXBTC15M-26JUL300130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785389085,KXBTC15M-26JUL300130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785389095,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389155,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389165,KXBTC15M-26JUL300130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785389176,KXBTC15M-26JUL300130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785389186,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389196,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389206,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389216,KXBTC15M-26JUL300130-30,no,95,25,choppy window (4 crossings of 50c)
1785389226,KXBTC15M-26JUL300130-30,no,97,25,choppy window (4 crossings of 50c)
1785389236,KXBTC15M-26JUL300130-30,no,95,25,choppy window (4 crossings of 50c)
1785389246,KXBTC15M-26JUL300130-30,no,97,25,choppy window (4 crossings of 50c)
1785389256,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785389286,KXBTC15M-26JUL300130-30,no,95,25,choppy window (4 crossings of 50c)
1785389296,KXBTC15M-26JUL300130-30,no,96,25,choppy window (4 crossings of 50c)
1785390062,KXBTC15M-26JUL300145-45,yes,96,30,only 40s of confirmation
1785390072,KXBTC15M-26JUL300145-45,yes,98,55,only 50s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785390083,KXBTC15M-26JUL300145-45,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785390093,KXBTC15M-26JUL300145-45,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785390103,KXBTC15M-26JUL300145-45,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785390113,KXBTC15M-26JUL300145-45,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785390133,KXBTC15M-26JUL300145-45,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785390839,KXBTC15M-26JUL300200-00,no,98,80,only 41s of confirmation; choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785390849,KXBTC15M-26JUL300200-00,no,96,55,only 51s of confirmation; choppy window (5 crossings of 50c)
1785390859,KXBTC15M-26JUL300200-00,no,96,25,choppy window (5 crossings of 50c)
1785390869,KXBTC15M-26JUL300200-00,no,96,25,choppy window (5 crossings of 50c)
1785390879,KXBTC15M-26JUL300200-00,no,96,25,choppy window (5 crossings of 50c)
1785390889,KXBTC15M-26JUL300200-00,no,97,25,choppy window (5 crossings of 50c)
1785390899,KXBTC15M-26JUL300200-00,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785390990,KXBTC15M-26JUL300200-00,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785391000,KXBTC15M-26JUL300200-00,no,97,25,choppy window (5 crossings of 50c)
1785391010,KXBTC15M-26JUL300200-00,no,97,25,choppy window (5 crossings of 50c)
1785391020,KXBTC15M-26JUL300200-00,no,97,25,choppy window (5 crossings of 50c)
1785391030,KXBTC15M-26JUL300200-00,no,95,25,choppy window (5 crossings of 50c)
1785391040,KXBTC15M-26JUL300200-00,no,96,25,choppy window (5 crossings of 50c)
1785391050,KXBTC15M-26JUL300200-00,no,97,25,choppy window (5 crossings of 50c)
1785391060,KXBTC15M-26JUL300200-00,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785391070,KXBTC15M-26JUL300200-00,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785392803,KXBTC15M-26JUL300230-30,yes,95,25,weak cushion (dist/vol ratio 1.57); choppy window (5 crossings of 50c)
1785392813,KXBTC15M-26JUL300230-30,yes,97,25,weak cushion (dist/vol ratio 1.61); choppy window (5 crossings of 50c)
1785392854,KXBTC15M-26JUL300230-30,yes,95,55,weak cushion (dist/vol ratio 1.29); only 0s of confirmation; choppy window (5 crossings of 50c)
1785392864,KXBTC15M-26JUL300230-30,yes,97,55,only 10s of confirmation; choppy window (5 crossings of 50c)
1785392874,KXBTC15M-26JUL300230-30,yes,98,80,weak cushion (dist/vol ratio 1.85); only 20s of confirmation; choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785393650,KXBTC15M-26JUL300245-45,no,95,55,only 41s of confirmation; choppy window (3 crossings of 50c)
1785393660,KXBTC15M-26JUL300245-45,no,97,55,only 51s of confirmation; choppy window (3 crossings of 50c)
1785393670,KXBTC15M-26JUL300245-45,no,97,25,choppy window (3 crossings of 50c)
1785393680,KXBTC15M-26JUL300245-45,no,95,25,choppy window (3 crossings of 50c)
1785393690,KXBTC15M-26JUL300245-45,no,95,25,choppy window (3 crossings of 50c)
1785393700,KXBTC15M-26JUL300245-45,no,96,25,choppy window (3 crossings of 50c)
1785393740,KXBTC15M-26JUL300245-45,no,96,25,choppy window (3 crossings of 50c)
1785393750,KXBTC15M-26JUL300245-45,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785393761,KXBTC15M-26JUL300245-45,no,97,25,choppy window (3 crossings of 50c)
1785393771,KXBTC15M-26JUL300245-45,no,96,25,choppy window (3 crossings of 50c)
1785393781,KXBTC15M-26JUL300245-45,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785408864,KXBTC15M-26JUL300700-00,no,96,30,only 10s of confirmation
1785408875,KXBTC15M-26JUL300700-00,no,97,30,only 20s of confirmation
1785408885,KXBTC15M-26JUL300700-00,no,97,30,only 31s of confirmation
1785408895,KXBTC15M-26JUL300700-00,no,97,30,only 41s of confirmation
1785408905,KXBTC15M-26JUL300700-00,no,97,30,only 51s of confirmation
1785409831,KXBTC15M-26JUL300715-15,yes,95,25,weak cushion (dist/vol ratio 1.80); choppy window (3 crossings of 50c)
1785409841,KXBTC15M-26JUL300715-15,yes,96,25,weak cushion (dist/vol ratio 1.83); choppy window (3 crossings of 50c)
1785409851,KXBTC15M-26JUL300715-15,yes,96,25,choppy window (3 crossings of 50c)
1785409861,KXBTC15M-26JUL300715-15,yes,97,25,choppy window (3 crossings of 50c)
1785409871,KXBTC15M-26JUL300715-15,yes,97,25,choppy window (3 crossings of 50c)
1785409881,KXBTC15M-26JUL300715-15,yes,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785409891,KXBTC15M-26JUL300715-15,yes,97,25,weak cushion (dist/vol ratio 1.77); choppy window (3 crossings of 50c)
1785409901,KXBTC15M-26JUL300715-15,yes,97,25,weak cushion (dist/vol ratio 1.82); choppy window (3 crossings of 50c)
1785409911,KXBTC15M-26JUL300715-15,yes,97,25,weak cushion (dist/vol ratio 1.86); choppy window (3 crossings of 50c)
1785409922,KXBTC15M-26JUL300715-15,yes,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785410002,KXBTC15M-26JUL300715-15,yes,96,25,weak cushion (dist/vol ratio 1.33); choppy window (3 crossings of 50c)
1785410012,KXBTC15M-26JUL300715-15,yes,97,25,weak cushion (dist/vol ratio 1.40); choppy window (3 crossings of 50c)
1785410022,KXBTC15M-26JUL300715-15,yes,98,50,weak cushion (dist/vol ratio 1.44); choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785410839,KXBTC15M-26JUL300730-30,no,98,80,weak cushion (dist/vol ratio 1.61); only 30s of confirmation; choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785410849,KXBTC15M-26JUL300730-30,no,97,55,weak cushion (dist/vol ratio 1.61); only 41s of confirmation; choppy window (3 crossings of 50c)
1785410859,KXBTC15M-26JUL300730-30,no,97,55,weak cushion (dist/vol ratio 1.65); only 51s of confirmation; choppy window (3 crossings of 50c)
1785410869,KXBTC15M-26JUL300730-30,no,98,50,weak cushion (dist/vol ratio 1.71); choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785410879,KXBTC15M-26JUL300730-30,no,98,50,weak cushion (dist/vol ratio 1.78); choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785410889,KXBTC15M-26JUL300730-30,no,98,50,weak cushion (dist/vol ratio 1.90); choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785410919,KXBTC15M-26JUL300730-30,no,98,50,weak cushion (dist/vol ratio 1.85); choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785411473,KXBTC15M-26JUL300745-45,yes,96,55,only 20s of confirmation; choppy window (3 crossings of 50c)
1785411483,KXBTC15M-26JUL300745-45,yes,97,55,only 30s of confirmation; choppy window (3 crossings of 50c)
1785411493,KXBTC15M-26JUL300745-45,yes,98,80,only 40s of confirmation; choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785411503,KXBTC15M-26JUL300745-45,yes,97,55,only 50s of confirmation; choppy window (3 crossings of 50c)
1785411514,KXBTC15M-26JUL300745-45,yes,97,25,choppy window (3 crossings of 50c)
1785411524,KXBTC15M-26JUL300745-45,yes,97,25,choppy window (3 crossings of 50c)
1785411534,KXBTC15M-26JUL300745-45,yes,97,25,choppy window (3 crossings of 50c)
1785411544,KXBTC15M-26JUL300745-45,yes,96,25,choppy window (3 crossings of 50c)
1785411564,KXBTC15M-26JUL300745-45,yes,95,25,choppy window (3 crossings of 50c)
